#{"t_start": 1602709265.441255, "env_id": "HalfCheetah-v2"}
r,l,t
7923.478491,1000,17988.233261
7790.224994,1000,17998.964402
7885.591548,1000,18009.736531
7749.198922,1000,18020.458548
7953.983474,1000,18031.16674
7799.440295,1000,18045.473495
7766.685929,1000,18056.222606
7415.108145,1000,18066.967673
7969.769388,1000,18077.645486
8084.106741,1000,18088.386153
7907.68564,1000,18099.184183
7863.146148,1000,18109.14737
7694.950526,1000,18119.00985
7938.615026,1000,18129.788154
7748.124166,1000,18140.537655
8007.777597,1000,18154.954805
8077.663237,1000,18165.725156
7813.940403,1000,18176.491387
8001.156767,1000,18187.255225
7751.166952,1000,18198.047005
7814.989133,1000,18208.811162
7901.002724,1000,18219.638267
7855.301988,1000,18230.432333
7870.43186,1000,18241.138286
7879.191057,1000,18251.932421
8039.4378,1000,18266.294371
8081.231006,1000,18277.0339
7806.88175,1000,18286.564894
7794.869254,1000,18296.909623
7954.769471,1000,18307.689302
7869.417608,1000,18318.508886
7943.020689,1000,18329.327318
8122.605265,1000,18340.080139
7808.18614,1000,18350.826595
7932.404747,1000,18361.573279
8153.837474,1000,18376.14605
8060.273333,1000,18386.916972
7750.163064,1000,18397.637924
7968.646895,1000,18408.512346
7802.000614,1000,18419.272895
7985.992923,1000,18429.976889
7814.737105,1000,18440.804195
