verbose,total_opt_steps,N_epoch,N_E_traj,add_history,learning_rate,random_demos,N_agg_iter,opt_seed,run_seed,linear,RL_expert_folder,partial_obs,H_dims,kill_feats,pair_E_s0,pi0_BC_init,density_ratio_feature_map,adversary_feature_map,N_test_E_traj,N_test_rollout,batch_size,reinit_opt,resume_BC,record_intermediate,NN_mid_as_feats,N_FAIL_samps,render,switch_2_E_after,RL_expert_exp_id,RL_expert_load_best,RL_expert_algo,T_max,loss_function,alg,env_id,N_E_samp,w_max,w_min,final,w_ESS,reward,reward_std,loss_test,loss_train,class_test,runtime
2,400000,10,1,False,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,50,1.0,1.0,False,49.99999999999999,-16.830780733885604,0.0,0.09542233496904373,1.859106077972683e-06,0.09542233496904373,0.452921994527181
2,800000,10,1,False,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,50,1.0,1.0,False,49.99999999999999,-16.717899516952908,0.0,0.08504823595285416,9.700190730654872e-07,0.08504823595285416,0.9007359385490418
2,1200000,10,1,False,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,50,1.0,1.0,False,49.99999999999999,-16.731042418927036,0.0,0.0847228392958641,8.257383683485384e-07,0.0847228392958641,1.3525317708651226
2,1600000,10,1,False,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,50,1.0,1.0,False,49.99999999999999,-16.734164857236618,0.0,0.0832720473408699,9.476455488766078e-06,0.0832720473408699,1.8063690225283304
2,2000000,10,1,False,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,50,1.0,1.0,True,49.99999999999999,-12.02231574051978,4.386688106757107,0.07855098694562912,4.201611147891528e-07,0.07855098694562912,2.2635362744331355
2,400000,10,1,True,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,50,1.0,1.0,False,49.99999999999999,-25.524810363294936,0.0,0.1385749578475952,6.357353868224891e-06,0.1385749578475952,0.4498801032702128
2,800000,10,1,True,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,50,1.0,1.0,False,49.99999999999999,-42.28110601592434,0.0,0.14194589853286746,4.882654593529878e-06,0.14194589853286746,0.9024377624193828
2,1200000,10,1,True,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,50,1.0,1.0,False,49.99999999999999,-52.65667722187377,0.0,0.12966570258140564,5.313368944825925e-08,0.12966570258140564,1.3564297080039978
2,1600000,10,1,True,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,50,1.0,1.0,False,49.99999999999999,-48.56321729895183,0.0,0.1257660984992981,8.832396503066776e-08,0.1257660984992981,1.804987605412801
2,2000000,10,1,True,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC+H,Reacher-v2,50,1.0,1.0,True,49.99999999999999,-27.92741606330196,16.97012238738751,0.12064622342586515,9.993236460559274e-08,0.12064622342586515,2.2595604499181112
0,500000,5,1,False,0.01,False,1,,1,False,my_RL_experts,False,[64],,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,Random,Reacher-v2,50,1.0,1.0,True,49.99999999999999,-40.968934169610755,4.6567957262371005,0.6803979277610779,0.6177999377250671,0.6656323075294495,0.002024908860524496
2,400000,10,5,False,0.0003,False,5,1.0,1,False,my_RL_experts,False,"[512, 128, 32]",,False,True,linear,poly 2,10,10,128,False,False,True,False,1,False,10000000000.0,0,False,,10000,mse,BC,Reacher-v2,250,1.0,1.0,False,250.0,-9.83578459323457,4.263432280150706,0.02293773181736469,0.00028230465250089765,0.02293773181736469,0.450542430082957
